date,Population,generation,Veh_MPG,AvgTemp,ev_sales,GDP
2016-09-01,323881333.3333333,702000.0,18.033333333333335,67.12,541217.0,18903.847
2016-10-01,324070525.0,624800.0,18.05,57.72,545548.5,18968.041
2016-11-01,324259716.6666667,593000.0,18.066666666666666,47.97,549880.0,19028.092
2016-12-01,324448908.3333333,689600.0,18.083333333333336,32.95,554211.5,19088.143
2017-01-01,324638100.0,687700.0,18.1,33.57,558543.0,19148.194
2017-02-01,324827291.6666667,581200.0,18.108333333333334,41.18,567750.0833333334,19200.298
2017-03-01,325016483.3333333,637900.0,18.116666666666667,46.15,576957.1666666666,19252.402000000002
2017-04-01,325205675.0,589900.0,18.125,53.8,586164.25,19304.506
2017-05-01,325394866.6666667,645900.0,18.133333333333333,60.57,595371.3333333334,19390.302666666666
2017-06-01,325584058.3333333,716200.0,18.141666666666666,70.36,604578.4166666666,19476.099333333335
2017-07-01,325773250.0,807900.0,18.15,75.7,613785.5,19561.896
2017-08-01,325962441.6666667,768500.0,18.158333333333335,72.01,622992.5833333334,19672.847333333335
2017-09-01,326151633.3333333,671000.0,18.166666666666668,66.27,632199.6666666666,19783.798666666666
2017-10-01,326340825.0,636400.0,18.175,55.69,641406.75,19894.75
2017-11-01,326530016.6666667,615300.0,18.183333333333334,45.03,650613.8333333334,19981.662
2017-12-01,326719208.3333333,700000.0,18.191666666666666,34.29,659820.9166666666,20068.574
2018-01-01,326908400.0,745600.0,18.2,32.16,669028.0,20155.486
2018-02-01,327097591.6666667,613100.0,18.191666666666666,35.51,673197.0833333334,20260.389666666666
2018-03-01,327286783.3333333,642400.0,18.183333333333334,42.73,677366.1666666666,20365.293333333335
2018-04-01,327475975.0,601100.0,18.175,49.03,681535.25,20470.197
2018-05-01,327665166.6666667,677400.0,18.166666666666668,65.52,685704.3333333334,20542.557333333334
2018-06-01,327854358.3333333,743200.0,18.158333333333335,71.55,689873.4166666666,20614.917666666664
2018-07-01,328043550.0,822100.0,18.15,75.45,694042.5,20687.278
2018-08-01,328232741.6666667,815600.0,18.141666666666666,73.51,698211.5833333334,20731.274999999998
2018-09-01,328421933.3333333,712100.0,18.133333333333333,67.53,702380.6666666666,20775.272
2018-10-01,328611125.0,649100.0,18.125,53.71,706549.75,20819.269
2018-11-01,328800316.6666667,643900.0,18.116666666666667,40.01,710718.8333333334,20883.874333333333
2018-12-01,328989508.3333333,683400.0,18.108333333333334,35.51,714887.9166666666,20948.479666666666
2019-01-01,329178700.0,718300.0,18.1,32.56,719057.0,21013.085
2019-02-01,329367891.6666667,629600.0,18.108333333333334,31.84,722690.25,21099.539333333334
2019-03-01,329557083.3333333,652700.0,18.116666666666667,40.28,726323.5,21185.993666666665
2019-04-01,329746275.0,592900.0,18.125,52.84,729956.75,21272.448
2019-05-01,329935466.6666667,660200.0,18.133333333333333,59.49,733590.0,21358.911666666667
2019-06-01,330124658.3333333,705400.0,18.141666666666666,68.72,737223.25,21445.375333333333
2019-07-01,330313850.0,819600.0,18.15,74.62,740856.5,21531.839
2019-08-01,330503041.6666667,802300.0,18.158333333333335,73.74,744489.75,21590.07
2019-09-01,330692233.3333333,720400.0,18.166666666666668,68.43,748123.0,21648.301
2019-10-01,330881425.0,639900.0,18.175,52.05,751756.25,21706.532
2019-11-01,331070616.6666667,630700.0,18.183333333333334,41.11,755389.5,21650.36533333333
2019-12-01,331259808.3333333,675900.0,18.191666666666666,36.43,759022.75,21594.198666666667
2020-01-01,331449000.0,682900.0,18.2,35.55,762656.0,21538.032
2020-02-01,331449000.0,638400.0,18.2,36.18,818424.25,20904.265
2020-03-01,331449000.0,618600.0,18.2,46.08,874192.5,20270.498
2020-04-01,331449000.0,558600.0,18.2,50.88,929960.75,19636.731
2020-05-01,331449000.0,608600.0,18.2,60.91,985729.0,20211.963333333333
2020-06-01,331449000.0,702900.0,18.2,70.29,1041497.25,20787.195666666667
2020-07-01,331449000.0,818600.0,18.2,75.65,1097265.5,21362.428
2020-08-01,331449000.0,796000.0,18.2,74.71,1153033.75,21476.520666666667
2020-09-01,331449000.0,666000.0,18.2,65.91,1208802.0,21590.61333333333
2020-10-01,331449000.0,626300.0,18.2,54.28,1264570.25,21704.706
2020-11-01,331449000.0,601700.0,18.2,46.31,1320338.5,21907.753999999997
2020-12-01,331449000.0,687900.0,18.2,35.71,1376106.75,22110.802
2021-01-01,331449000.0,700500.0,18.2,34.59,1431875.0,22313.85
2021-02-01,331449000.0,651500.0,18.2,30.6,1431875.0,22558.211333333333
2021-03-01,331449000.0,623500.0,18.2,45.52,1431875.0,22802.572666666667
2021-04-01,331449000.0,584000.0,18.2,51.85,1431875.0,23046.934
2021-05-01,331449000.0,636700.0,18.2,60.35,1431875.0,23214.762666666666
2021-06-01,331449000.0,746500.0,18.2,72.59,1431875.0,23382.591333333334
2021-07-01,331449000.0,808500.0,18.2,75.42,1431875.0,23550.42
2021-08-01,331449000.0,825700.0,18.2,73.98,1431875.0,23816.653666666665
2021-09-01,331449000.0,695400.0,18.2,67.8,1431875.0,24082.887333333332
2021-10-01,331449000.0,638300.0,18.2,56.97,1431875.0,24349.121
2021-11-01,331449000.0,630000.0,18.2,45.07,1431875.0,24479.574
2021-12-01,331449000.0,678300.0,18.2,39.34,1431875.0,24610.027
2022-01-01,331449000.0,756900.0,18.2,31.17,1431875.0,24740.48
2022-02-01,331449000.0,654600.0,18.2,33.67,1431875.0,24909.811999999998
2022-03-01,331449000.0,650900.0,18.2,44.06,1431875.0,25079.144
2022-04-01,331449000.0,607800.0,18.2,50.63,1431875.0,25248.476
2022-05-01,331449000.0,686100.0,18.2,61.88,1431875.0,25386.747
2022-06-01,331449000.0,758400.0,18.2,70.79,1431875.0,25525.018
2022-07-01,331449000.0,848400.0,18.2,76.41,1431875.0,25663.289
2022-08-01,331449000.0,848400.0,18.2,74.59,1431875.0,25663.289
2022-09-01,331449000.0,848400.0,18.2,68.04,1431875.0,25663.289
2022-10-01,331449000.0,848400.0,18.2,55.31,1431875.0,25663.289
2022-11-01,331449000.0,848400.0,18.2,55.31,1431875.0,25663.289
2022-12-01,331449000.0,848400.0,18.2,55.31,1431875.0,25663.289
